Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
1601014,1,5/20/2019,5/23/2019,2041314,65,2108,3,USD
1601015,1,5/20/2019,5/23/2019,343061,10,389,6,CAD
1601016,1,5/20/2019,5/23/2019,461853,22,1554,2,EUR
1601017,1,5/20/2019,5/23/2019,1918775,45,112,1,USD
1601018,1,5/20/2019,5/23/2019,391733,10,1630,6,CAD
1601019,1,5/20/2019,5/23/2019,722869,0,928,3,EUR
1601020,1,5/20/2019,5/24/2019,1911567,55,1675,1,USD
1601021,1,5/20/2019,5/24/2019,1275472,63,425,4,USD
1602000,1,5/21/2019,5/24/2019,1280672,55,394,4,USD
1602001,1,5/21/2019,5/24/2019,619242,0,1798,7,EUR
1602002,1,5/21/2019,5/25/2019,1829833,0,1801,3,USD
1602004,1,5/21/2019,5/23/2019,1461681,0,1501,1,USD
1602005,1,5/21/2019,5/25/2019,2025840,61,435,1,USD
1602006,1,5/21/2019,5/25/2019,57374,4,1449,6,AUD
1602007,1,5/21/2019,5/25/2019,678925,16,1738,2,EUR
1602009,1,5/21/2019,5/25/2019,1576331,48,1178,1,USD
1602010,1,5/21/2019,5/25/2019,1740873,56,1425,3,USD
1602011,1,5/21/2019,5/25/2019,322558,8,80,2,CAD
1602012,1,5/21/2019,5/25/2019,1722271,0,1483,2,USD
1602013,1,5/21/2019,5/25/2019,1093130,36,439,7,GBP
1602014,1,5/21/2019,5/25/2019,42956,0,2505,1,AUD
1602015,1,5/21/2019,5/25/2019,1410466,64,977,1,USD
1602016,1,5/21/2019,5/25/2019,431835,21,2109,4,EUR
1602017,1,5/21/2019,5/25/2019,1454248,0,1587,1,USD
1602018,1,5/21/2019,5/25/2019,1735191,48,1936,3,USD
1602019,1,5/21/2019,5/25/2019,1753015,64,2504,6,USD
1602020,1,5/21/2019,5/25/2019,2084090,66,1670,2,USD
1602021,1,5/21/2019,5/25/2019,1872005,0,1411,2,USD
1602022,1,5/21/2019,5/27/2019,1893783,61,1639,2,USD
1602023,1,5/21/2019,5/27/2019,1642,6,1617,2,AUD
1602025,1,5/21/2019,5/27/2019,1613362,65,1498,2,USD
1603000,1,5/22/2019,5/27/2019,1406321,63,1469,2,USD
1603002,1,5/22/2019,5/27/2019,1099476,40,159,6,GBP
1603003,1,5/22/2019,5/27/2019,897286,32,2054,1,EUR
1603004,1,5/22/2019,5/27/2019,1648699,53,1576,1,USD
1603006,1,5/22/2019,5/27/2019,314545,10,1644,2,CAD
1603007,1,5/22/2019,5/27/2019,1857865,53,1788,2,USD
1603008,1,5/22/2019,5/27/2019,1692156,49,994,2,USD
1603010,1,5/22/2019,5/27/2019,725383,29,609,1,EUR
1603011,1,5/22/2019,5/27/2019,1523982,44,1952,3,USD
1603012,1,5/22/2019,5/27/2019,1537435,64,1636,4,USD
1603013,1,5/22/2019,5/27/2019,2059701,56,1770,3,USD
1603014,1,5/22/2019,5/27/2019,946737,36,58,4,GBP
1603015,1,5/22/2019,5/27/2019,690042,13,1789,7,EUR
1603016,1,5/22/2019,5/27/2019,1723372,45,47,5,USD
1603018,1,5/22/2019,5/27/2019,469440,19,1421,2,EUR
1603019,1,5/22/2019,5/27/2019,152270,6,1675,2,AUD
1603020,1,5/22/2019,5/27/2019,1617935,61,1608,1,USD
1603021,1,5/22/2019,5/27/2019,1439502,0,1622,2,USD
1603022,1,5/22/2019,5/26/2019,1416469,47,1701,3,USD
1603023,1,5/22/2019,5/26/2019,721118,30,1701,2,EUR
1603024,1,5/22/2019,5/26/2019,982052,38,1215,1,GBP
1603025,1,5/22/2019,5/26/2019,1406079,0,1612,3,USD
1603026,1,5/22/2019,5/26/2019,1934889,0,1645,4,USD
1603027,1,5/22/2019,5/26/2019,1669745,55,1657,1,USD
1603028,1,5/22/2019,5/26/2019,1409991,0,119,1,USD
1603030,1,5/22/2019,5/25/2019,1499911,65,1712,1,USD
1603031,1,5/22/2019,5/25/2019,340782,8,124,1,CAD
1603032,1,5/22/2019,5/25/2019,1266796,65,2114,2,USD
1603033,1,5/22/2019,5/25/2019,256114,0,1030,6,CAD
1603034,1,5/22/2019,5/26/2019,1678823,57,1598,3,USD
1603035,1,5/22/2019,5/26/2019,432440,21,1623,3,EUR
1603036,1,5/22/2019,5/26/2019,647743,13,1765,2,EUR
1604000,1,5/23/2019,5/26/2019,1997780,0,1928,4,USD
1604001,1,5/23/2019,5/24/2019,949774,40,2082,3,GBP
1604002,1,5/23/2019,5/24/2019,1582685,43,2492,5,USD
1604004,1,5/23/2019,5/24/2019,737166,30,5,9,EUR
1604005,1,5/23/2019,5/24/2019,1785567,0,432,2,USD
1604006,1,5/23/2019,5/27/2019,2007125,54,182,6,USD
1604007,1,5/23/2019,5/27/2019,513301,26,718,3,EUR
1604008,1,5/23/2019,5/27/2019,1452039,55,414,3,USD
1604009,1,5/23/2019,5/27/2019,770560,29,48,4,EUR
1604010,1,5/23/2019,5/27/2019,1353398,63,1303,1,USD
1604011,1,5/23/2019,5/27/2019,1789699,51,1625,6,USD
1604012,1,5/23/2019,5/27/2019,1323882,56,1984,3,USD
1604013,1,5/23/2019,5/27/2019,583424,0,610,6,EUR
1604014,1,5/23/2019,5/31/2019,951172,0,1612,3,GBP
1604015,1,5/23/2019,5/30/2019,2097018,61,1652,1,USD
1604016,1,5/23/2019,5/30/2019,2027835,44,460,2,USD
1604017,1,5/23/2019,5/30/2019,554726,22,1617,3,EUR
1604018,1,5/23/2019,5/30/2019,1049904,37,1736,3,GBP
1604019,1,5/23/2019,5/30/2019,1284180,57,1550,2,USD
1604020,1,5/23/2019,5/30/2019,2075181,49,1645,1,USD
1604022,1,5/23/2019,5/30/2019,2095256,0,60,4,USD
1604023,1,5/23/2019,5/28/2019,2092037,59,165,2,USD
1604024,1,5/23/2019,5/28/2019,1294285,0,2086,1,USD
1604025,1,5/23/2019,5/27/2019,610468,13,1364,1,EUR
1604026,1,5/23/2019,5/27/2019,341831,8,1225,3,CAD
1604027,1,5/23/2019,5/27/2019,1228710,64,454,1,USD
1604028,1,5/23/2019,5/27/2019,2076833,0,86,3,USD
1604029,1,5/23/2019,5/28/2019,858069,33,1777,2,EUR
1604030,1,5/23/2019,5/28/2019,1221358,62,2061,9,USD
1604031,1,5/23/2019,5/28/2019,1517199,45,1652,1,USD
1604032,1,5/23/2019,5/28/2019,1535104,65,137,7,USD
1604033,1,5/23/2019,5/28/2019,1540227,65,440,4,USD
1604034,1,5/23/2019,5/28/2019,1971820,65,1527,4,USD
1604035,1,5/23/2019,5/28/2019,1280672,55,938,1,USD
1604036,1,5/23/2019,5/28/2019,1264784,43,1327,1,USD
1604037,1,5/23/2019,5/28/2019,1658428,0,1440,1,USD
1604038,1,5/23/2019,5/26/2019,1733897,62,1430,4,USD
1604040,1,5/23/2019,5/26/2019,396944,9,448,3,CAD
1605000,1,5/24/2019,5/26/2019,1399159,49,366,2,USD
1605001,1,5/24/2019,5/26/2019,1691351,54,1808,3,USD
1605002,1,5/24/2019,5/26/2019,1637055,0,80,1,USD
1605004,1,5/24/2019,5/28/2019,1210288,61,437,2,USD
1605005,1,5/24/2019,5/28/2019,1415490,0,873,4,USD
1605006,1,5/24/2019,5/26/2019,304600,8,2359,3,CAD
1605007,1,5/24/2019,5/26/2019,1613767,44,1438,4,USD
1605008,1,5/24/2019,5/26/2019,405253,22,1026,1,EUR
1605009,1,5/24/2019,5/26/2019,2042037,0,2128,7,USD
1605010,1,5/24/2019,5/29/2019,342393,10,1697,1,CAD
1605011,1,5/24/2019,5/29/2019,551508,21,537,4,EUR
1605012,1,5/24/2019,5/29/2019,1939196,51,1068,8,USD
1605013,1,5/24/2019,5/29/2019,687250,16,1692,3,EUR
1605014,1,5/24/2019,5/29/2019,1892367,51,2459,1,USD
1605015,1,5/24/2019,5/29/2019,979053,40,1673,3,GBP
1605016,1,5/24/2019,5/29/2019,424711,0,1518,2,EUR
1605017,1,5/24/2019,5/31/2019,890173,32,705,1,EUR
1605018,1,5/24/2019,5/31/2019,1849306,47,1435,1,USD
1605019,1,5/24/2019,5/31/2019,907297,36,2350,7,GBP
1605020,1,5/24/2019,5/31/2019,1926487,0,2003,1,USD
1605021,1,5/24/2019,5/29/2019,1958936,0,1987,3,USD
1605022,1,5/24/2019,5/28/2019,1037400,40,1941,1,GBP
1605023,1,5/24/2019,5/28/2019,1018176,38,1631,3,GBP
1605024,1,5/24/2019,5/28/2019,1965809,66,464,1,USD
1605025,1,5/24/2019,5/28/2019,1089571,39,1516,2,GBP
1605026,1,5/24/2019,5/28/2019,1843780,56,1035,4,USD
1606000,1,5/25/2019,5/28/2019,1059733,40,534,8,GBP
1606002,1,5/25/2019,5/28/2019,2040156,48,1280,1,USD
1606003,1,5/25/2019,5/28/2019,1702898,61,652,7,USD
1606004,1,5/25/2019,5/28/2019,839353,34,1633,2,EUR
1606005,1,5/25/2019,5/28/2019,420128,0,352,4,EUR
1606006,1,5/25/2019,5/29/2019,1920940,59,529,10,USD
1606007,1,5/25/2019,5/29/2019,1350819,66,1603,2,USD
1606008,1,5/25/2019,5/29/2019,1834579,48,2497,5,USD
1606009,1,5/25/2019,5/29/2019,989682,0,1798,1,GBP
1606010,1,5/25/2019,5/30/2019,1793136,57,740,9,USD
1606011,1,5/25/2019,5/30/2019,1167961,37,477,1,GBP
1606012,1,5/25/2019,5/30/2019,2035577,63,1661,4,USD
1606013,1,5/25/2019,5/30/2019,832004,32,1641,3,EUR
1606014,1,5/25/2019,5/30/2019,2053017,0,608,1,USD
1606017,1,5/25/2019,5/28/2019,833090,33,1663,2,EUR
1606018,1,5/25/2019,5/28/2019,174819,5,1224,3,AUD
1606019,1,5/25/2019,5/28/2019,1691196,0,1032,4,USD
1606020,1,5/25/2019,5/30/2019,815559,34,1784,5,EUR
1606021,1,5/25/2019,5/30/2019,2040627,62,1782,3,USD
1606022,1,5/25/2019,5/30/2019,728834,30,1378,3,EUR
1606023,1,5/25/2019,5/30/2019,1814480,47,1814,1,USD
1606024,1,5/25/2019,5/30/2019,1877381,66,591,3,USD
1606025,1,5/25/2019,5/30/2019,872446,31,169,1,EUR
1606027,1,5/25/2019,5/30/2019,1857896,54,1198,1,USD
1606028,1,5/25/2019,5/30/2019,2094190,49,1672,2,USD
1606029,1,5/25/2019,5/30/2019,201664,10,1374,3,CAD
1606030,1,5/25/2019,5/30/2019,1861576,45,299,7,USD
1606032,1,5/25/2019,5/30/2019,1835733,54,434,3,USD
1606033,1,5/25/2019,5/30/2019,1472106,53,59,2,USD
1606034,1,5/25/2019,5/30/2019,1625909,0,1437,1,USD
1606036,1,5/25/2019,5/30/2019,971022,40,451,4,GBP
1606037,1,5/25/2019,5/30/2019,724504,0,2501,7,EUR
1606038,1,5/25/2019,6/2/2019,133905,0,112,3,AUD
1606039,1,5/25/2019,6/1/2019,590960,22,2497,2,EUR
1606040,1,5/25/2019,6/1/2019,2003358,51,443,6,USD
1606041,1,5/25/2019,6/1/2019,1205531,45,1363,3,USD
1606042,1,5/25/2019,6/1/2019,174176,6,452,1,AUD
1606043,1,5/25/2019,6/1/2019,670551,17,1755,2,EUR
1606045,1,5/25/2019,6/1/2019,1846325,0,1632,3,USD
1606046,1,5/25/2019,5/30/2019,1916780,0,1369,1,USD
1607000,1,5/26/2019,5/31/2019,127015,6,2498,9,AUD
1607002,1,5/26/2019,5/31/2019,211214,0,1462,4,CAD
1607003,1,5/26/2019,6/2/2019,2021639,61,1390,1,USD
1608000,1,5/27/2019,6/2/2019,1533401,65,2109,4,USD
1608002,1,5/27/2019,6/2/2019,1206520,0,1039,2,USD
1608004,1,5/27/2019,6/1/2019,2088972,63,1707,1,USD
1608006,1,5/27/2019,6/1/2019,190919,1,1270,1,AUD
1608007,1,5/27/2019,6/1/2019,837475,33,440,1,EUR
1608008,1,5/27/2019,6/1/2019,1942541,49,1322,2,USD
1608009,1,5/27/2019,6/1/2019,208825,0,2071,2,CAD
1608010,1,5/27/2019,6/3/2019,1123758,36,1780,1,GBP
1608011,1,5/27/2019,6/3/2019,468948,21,1609,5,EUR
1608012,1,5/27/2019,6/3/2019,2093929,65,1767,5,USD
1608013,1,5/27/2019,6/3/2019,93314,5,1531,1,AUD
1608014,1,5/27/2019,6/3/2019,664762,18,539,3,EUR
1608015,1,5/27/2019,6/3/2019,1003979,0,2500,5,GBP
1608016,1,5/27/2019,6/3/2019,504386,24,1536,3,EUR
1608017,1,5/27/2019,6/3/2019,1016110,38,1544,2,GBP
1608018,1,5/27/2019,6/3/2019,1585185,49,2134,5,USD
1608019,1,5/27/2019,6/3/2019,1714946,0,1578,5,USD
1608020,1,5/27/2019,5/30/2019,1858660,63,94,7,USD
1608021,1,5/27/2019,5/30/2019,1821386,50,139,2,USD
1609000,1,5/28/2019,5/30/2019,1571374,51,1658,2,USD
1609001,1,5/28/2019,5/30/2019,529702,20,1585,2,EUR
1609002,1,5/28/2019,5/30/2019,680259,17,490,2,EUR
1609003,1,5/28/2019,5/30/2019,1644327,0,1036,3,USD
1609005,1,5/28/2019,5/29/2019,633328,16,1596,2,EUR
1609006,1,5/28/2019,5/29/2019,1534703,0,85,4,USD
1609007,1,5/28/2019,6/2/2019,396388,0,450,10,CAD
1609008,1,5/28/2019,6/3/2019,1400159,0,1730,1,USD
1609009,1,5/28/2019,5/29/2019,1626189,0,1509,6,USD
1609010,1,5/28/2019,6/6/2019,1537507,56,1150,5,USD
1609011,1,5/28/2019,6/6/2019,1239489,0,56,10,USD
1609012,1,5/28/2019,5/31/2019,1065839,0,1874,2,GBP
1609013,1,5/28/2019,6/2/2019,45172,0,445,1,AUD
1609014,1,5/28/2019,5/31/2019,1451323,63,1199,3,USD
1609015,1,5/28/2019,5/31/2019,1248961,66,1126,1,USD
1609016,1,5/28/2019,5/31/2019,1326094,63,1588,1,USD
1609017,1,5/28/2019,5/31/2019,1914379,64,1905,1,USD
1609018,1,5/28/2019,5/31/2019,1133712,0,1687,2,GBP
1609019,1,5/28/2019,6/2/2019,520709,22,373,5,EUR
1609021,1,5/28/2019,6/2/2019,1904946,0,586,1,USD
1609022,1,5/28/2019,5/31/2019,444719,23,1457,1,EUR
1609024,1,5/28/2019,5/31/2019,567932,22,1453,5,EUR
1609025,1,5/28/2019,5/31/2019,1848729,55,159,4,USD
1609026,1,5/28/2019,5/31/2019,19207,0,1605,5,AUD
1609027,1,5/28/2019,6/4/2019,1569944,55,1498,1,USD
1609028,1,5/28/2019,6/4/2019,1480971,62,951,7,USD
1610000,1,5/29/2019,6/4/2019,522159,21,2076,2,EUR
1610001,1,5/29/2019,6/4/2019,1409410,64,507,2,USD
1610003,1,5/29/2019,6/4/2019,855476,32,1290,2,EUR
1610005,1,5/29/2019,6/4/2019,1981004,0,637,3,USD
1610006,1,5/29/2019,5/30/2019,81720,0,1906,1,AUD
1610007,1,5/29/2019,6/3/2019,1500150,54,1449,1,USD
1610008,1,5/29/2019,6/3/2019,1620615,59,1438,1,USD
1610009,1,5/29/2019,6/3/2019,862830,0,190,3,EUR
1610010,1,5/29/2019,6/3/2019,1723103,0,2496,2,USD
1610012,1,5/29/2019,6/5/2019,1417576,50,1450,6,USD
1610013,1,5/29/2019,6/5/2019,1845648,51,2108,2,USD
1610014,1,5/29/2019,6/5/2019,1700848,57,59,5,USD
1610015,1,5/29/2019,6/5/2019,1618514,54,431,4,USD
1610016,1,5/29/2019,6/5/2019,746778,30,1663,7,EUR
1610017,1,5/29/2019,6/5/2019,912216,42,1296,6,GBP
1610018,1,5/29/2019,6/5/2019,504968,21,776,2,EUR
1610019,1,5/29/2019,6/5/2019,1228187,45,2159,7,USD
1610020,1,5/29/2019,6/5/2019,715740,29,1333,1,EUR
1610021,1,5/29/2019,6/5/2019,1577659,55,1705,7,USD
1610022,1,5/29/2019,6/5/2019,550274,21,429,2,EUR
1610023,1,5/29/2019,6/5/2019,1132350,40,1645,2,GBP
1610024,1,5/29/2019,6/5/2019,382095,0,1685,3,CAD
1610025,1,5/29/2019,6/6/2019,1697627,49,481,6,USD
1610026,1,5/29/2019,6/6/2019,2008468,50,81,1,USD
1610028,1,5/29/2019,6/6/2019,1657133,0,1322,1,USD
1610029,1,5/29/2019,6/4/2019,2006826,0,1247,3,USD
1610030,1,5/29/2019,6/4/2019,419536,20,1745,1,EUR
1610031,1,5/29/2019,6/4/2019,1347067,54,2507,2,USD
1610032,1,5/29/2019,6/4/2019,1410548,44,315,1,USD
1610033,1,5/29/2019,6/4/2019,1461681,0,548,7,USD
1610034,1,5/29/2019,6/2/2019,1819731,0,2034,4,USD
1610036,1,5/29/2019,6/1/2019,1086200,40,435,2,GBP
1610037,1,5/29/2019,6/1/2019,1474188,57,2091,7,USD
1611000,1,5/30/2019,6/1/2019,1574202,63,984,1,USD
1611001,1,5/30/2019,6/1/2019,1343695,49,985,7,USD
1611002,1,5/30/2019,6/1/2019,1458590,61,1789,1,USD
1611003,1,5/30/2019,6/1/2019,1125468,36,1506,7,GBP
1611004,1,5/30/2019,6/1/2019,800156,0,1672,1,EUR
1611005,1,5/30/2019,6/5/2019,1918814,0,1114,3,USD
1611007,1,5/30/2019,6/2/2019,554210,0,452,2,EUR
1611009,1,5/30/2019,6/5/2019,1774947,65,1529,1,USD
1611010,1,5/30/2019,6/5/2019,538152,27,1786,3,EUR
1611011,1,5/30/2019,6/5/2019,1821463,0,1582,2,USD
1611012,1,5/30/2019,6/2/2019,1457192,59,508,5,USD
1611013,1,5/30/2019,6/2/2019,322936,8,385,3,CAD
1611014,1,5/30/2019,6/2/2019,2091158,65,422,3,USD
1611015,1,5/30/2019,6/2/2019,1716647,0,423,4,USD
1611017,1,5/30/2019,6/3/2019,1855974,43,1758,1,USD
1611018,1,5/30/2019,6/3/2019,1054649,36,263,4,GBP
1611019,1,5/30/2019,6/3/2019,1736630,45,2510,2,USD
1611020,1,5/30/2019,6/3/2019,605797,0,73,1,EUR
1611021,1,5/30/2019,6/5/2019,1302333,0,1614,7,USD
1611022,1,5/30/2019,5/31/2019,1664824,64,1597,3,USD
1611023,1,5/30/2019,5/31/2019,848570,33,866,2,EUR
1611024,1,5/30/2019,5/31/2019,1245904,0,656,3,USD
1611025,1,5/30/2019,6/4/2019,1330039,43,43,1,USD
1611026,1,5/30/2019,6/4/2019,765589,0,495,4,EUR
1611027,1,5/30/2019,6/3/2019,2088994,65,1544,5,USD
1611028,1,5/30/2019,6/3/2019,1183039,0,1267,4,GBP
1611029,1,5/30/2019,6/4/2019,1189747,36,111,7,GBP
1611030,1,5/30/2019,6/4/2019,1011206,42,1308,1,GBP
1611031,1,5/30/2019,6/4/2019,1494306,50,440,6,USD
1611032,1,5/30/2019,6/4/2019,1222892,0,1600,2,USD
1611033,1,5/30/2019,6/3/2019,1702792,48,2095,2,USD
1611034,1,5/30/2019,6/3/2019,1698033,0,417,3,USD
1611036,1,5/30/2019,6/3/2019,1373635,43,639,1,USD
1611037,1,5/30/2019,6/3/2019,1805961,62,2063,2,USD
1611038,1,5/30/2019,6/3/2019,1717167,0,1440,1,USD
1611039,1,5/30/2019,6/3/2019,457248,23,99,2,EUR
1611040,1,5/30/2019,6/3/2019,1943078,61,1625,2,USD
1612000,1,5/31/2019,6/3/2019,1019290,0,131,1,GBP
1612001,1,5/31/2019,6/3/2019,755735,0,113,3,EUR
1612002,1,5/31/2019,6/3/2019,1959860,0,58,1,USD
1612003,1,5/31/2019,6/3/2019,1345382,56,1298,4,USD
1612004,1,5/31/2019,6/3/2019,138242,0,1795,7,AUD
1612005,1,5/31/2019,6/2/2019,242542,8,454,2,CAD
1612006,1,5/31/2019,6/2/2019,2079989,45,1419,4,USD
1612007,1,5/31/2019,6/2/2019,2001744,48,1570,1,USD
1612008,1,5/31/2019,6/2/2019,995332,0,2093,4,GBP
1612010,1,5/31/2019,6/2/2019,471223,26,1717,7,EUR
1612011,1,5/31/2019,6/2/2019,250194,8,1686,3,CAD
1612012,1,5/31/2019,6/2/2019,1441384,49,56,7,USD
1612013,1,5/31/2019,6/2/2019,1596238,0,285,4,USD
1612014,1,5/31/2019,6/3/2019,2080484,0,1459,2,USD
1612015,1,5/31/2019,6/4/2019,1274951,61,95,1,USD
1612017,1,5/31/2019,6/4/2019,905762,40,448,1,GBP
1612018,1,5/31/2019,6/4/2019,261356,10,1596,3,CAD
1612019,1,5/31/2019,6/4/2019,1918342,61,447,1,USD
1612020,1,5/31/2019,6/4/2019,1306301,55,1656,1,USD
1612021,1,5/31/2019,6/4/2019,946857,42,1586,1,GBP
1612022,1,5/31/2019,6/4/2019,1087841,42,424,2,GBP
1612023,1,5/31/2019,6/4/2019,1233116,62,290,2,USD
1612024,1,5/31/2019,6/4/2019,1336555,49,1582,1,USD
1612025,1,5/31/2019,6/4/2019,1106952,38,137,2,GBP
1612026,1,5/31/2019,6/4/2019,502517,27,596,2,EUR
1613000,1,6/1/2019,6/4/2019,869108,31,1215,2,EUR
1613001,1,6/1/2019,6/4/2019,236863,0,1771,1,CAD
1613002,1,6/1/2019,6/5/2019,1972196,0,1425,6,USD
1613003,1,6/1/2019,6/6/2019,1359103,59,1336,2,USD
1613004,1,6/1/2019,6/6/2019,1114345,40,534,2,GBP
1613005,1,6/1/2019,6/6/2019,802265,32,1746,4,EUR
1613006,1,6/1/2019,6/6/2019,1326966,0,1051,7,USD
1613007,1,6/1/2019,6/4/2019,1399159,0,1808,3,USD
1613008,1,6/1/2019,6/6/2019,1381883,64,1609,8,USD
1613011,1,6/1/2019,6/6/2019,1241140,48,458,1,USD
1613012,1,6/1/2019,6/6/2019,392676,9,788,2,CAD
1613014,1,6/1/2019,6/6/2019,752229,30,1586,4,EUR
1613016,1,6/1/2019,6/6/2019,741381,29,59,6,EUR
1613017,1,6/1/2019,6/6/2019,1470640,0,68,2,USD
1613018,1,6/1/2019,6/7/2019,1094624,42,1678,3,GBP
1613019,1,6/1/2019,6/7/2019,545755,27,423,4,EUR
1613020,1,6/1/2019,6/7/2019,2067035,63,67,3,USD
1613021,1,6/1/2019,6/7/2019,1465839,54,427,1,USD
1613022,1,6/1/2019,6/7/2019,610431,15,443,1,EUR
1613024,1,6/1/2019,6/7/2019,1467088,0,1523,1,USD
1613026,1,6/1/2019,6/5/2019,2021107,59,55,2,USD
1613027,1,6/1/2019,6/5/2019,713013,0,567,2,EUR
1613028,1,6/1/2019,6/7/2019,402420,27,1583,1,EUR
1613029,1,6/1/2019,6/7/2019,882779,33,121,2,EUR
1613030,1,6/1/2019,6/7/2019,1968118,45,1600,9,USD
1613031,1,6/1/2019,6/7/2019,1247074,47,560,4,USD
1613032,1,6/1/2019,6/7/2019,1295545,0,450,3,USD
1613033,1,6/1/2019,6/7/2019,1516060,0,796,8,USD
1613034,1,6/1/2019,6/3/2019,1631350,62,25,2,USD
1613035,1,6/1/2019,6/3/2019,938994,37,2495,1,GBP
1613036,1,6/1/2019,6/3/2019,837507,34,1606,1,EUR
1613037,1,6/1/2019,6/3/2019,1515621,59,796,7,USD
1613038,1,6/1/2019,6/3/2019,427804,22,1037,2,EUR
1613039,1,6/1/2019,6/3/2019,217859,0,430,4,CAD
1613040,1,6/1/2019,6/6/2019,1449155,59,1727,1,USD
1613041,1,6/1/2019,6/6/2019,209529,8,430,1,CAD
1613043,1,6/1/2019,6/6/2019,1171109,36,1154,1,GBP
1613044,1,6/1/2019,6/6/2019,999292,0,1633,7,GBP
1613045,1,6/1/2019,6/5/2019,743879,29,548,1,EUR
1614000,1,6/2/2019,6/5/2019,828125,0,1670,2,EUR
1614001,1,6/2/2019,6/5/2019,1230757,65,1648,2,USD
1614002,1,6/2/2019,6/5/2019,675324,0,1660,7,EUR
1615000,1,6/3/2019,6/9/2019,99988,5,1601,4,AUD
1615001,1,6/3/2019,6/9/2019,2015228,49,2387,1,USD
1615002,1,6/3/2019,6/9/2019,1632630,62,255,2,USD
1615003,1,6/3/2019,6/9/2019,1541789,0,1465,2,USD
1615004,1,6/3/2019,6/4/2019,769211,30,1631,2,EUR
1615006,1,6/3/2019,6/4/2019,389013,9,66,4,CAD
1615007,1,6/3/2019,6/4/2019,638661,13,1994,5,EUR
1615008,1,6/3/2019,6/4/2019,1587252,0,115,1,USD
1615009,1,6/3/2019,6/6/2019,248178,0,1762,2,CAD
1615011,1,6/3/2019,6/10/2019,569989,26,470,7,EUR
1615012,1,6/3/2019,6/10/2019,178780,0,2514,2,AUD
1615013,1,6/3/2019,6/7/2019,1880655,59,117,3,USD
1615014,1,6/3/2019,6/7/2019,1261691,63,1542,4,USD
1615015,1,6/3/2019,6/7/2019,1160653,42,971,1,GBP
1615016,1,6/3/2019,6/7/2019,348440,9,2095,1,CAD
1615017,1,6/3/2019,6/7/2019,105647,6,1676,5,AUD
1615018,1,6/3/2019,6/7/2019,1926326,43,1558,2,USD
1615019,1,6/3/2019,6/7/2019,577367,20,2090,1,EUR
1615020,1,6/3/2019,6/7/2019,1412994,64,1996,1,USD
1615021,1,6/3/2019,6/7/2019,1785644,61,64,10,USD
1615022,1,6/3/2019,6/7/2019,1950674,53,445,3,USD
1616000,1,6/4/2019,6/7/2019,20623,5,76,2,AUD
1616001,1,6/4/2019,6/7/2019,2090990,59,584,2,USD
1616002,1,6/4/2019,6/7/2019,1844416,50,2509,6,USD
1616003,1,6/4/2019,6/7/2019,1797082,45,104,8,USD
1616004,1,6/4/2019,6/7/2019,1599863,51,1572,4,USD
1616006,1,6/4/2019,6/7/2019,562147,27,1641,5,EUR
1616007,1,6/4/2019,6/7/2019,20069,6,1681,4,AUD
1616009,1,6/4/2019,6/7/2019,535359,27,1820,1,EUR
1616010,1,6/4/2019,6/7/2019,1302853,65,647,3,USD
1616011,1,6/4/2019,6/7/2019,1325567,0,1465,1,USD
1616012,1,6/4/2019,6/10/2019,2070269,50,1453,1,USD
1616013,1,6/4/2019,6/10/2019,1704575,64,422,5,USD
1616014,1,6/4/2019,6/10/2019,1295793,0,1636,6,USD
1616015,1,6/4/2019,6/9/2019,364677,8,1492,2,CAD
1616016,1,6/4/2019,6/9/2019,1693753,50,1457,3,USD
1616017,1,6/4/2019,6/9/2019,224588,0,191,6,CAD
1616018,1,6/4/2019,6/9/2019,1352935,0,586,6,USD
1616019,1,6/4/2019,6/9/2019,983144,39,1567,4,GBP
1616020,1,6/4/2019,6/9/2019,768882,0,2086,3,EUR
1616021,1,6/4/2019,6/7/2019,313269,0,1447,1,CAD
1616022,1,6/4/2019,6/12/2019,1658273,57,1663,4,USD
1616023,1,6/4/2019,6/12/2019,352850,10,11,2,CAD
1616024,1,6/4/2019,6/12/2019,321221,8,102,1,CAD
1616025,1,6/4/2019,6/12/2019,1719794,53,2231,1,USD
1616026,1,6/4/2019,6/12/2019,1138846,40,1631,3,GBP
1617001,1,6/5/2019,6/12/2019,1747015,49,2073,1,USD
1617002,1,6/5/2019,6/12/2019,803022,32,876,2,EUR
1617003,1,6/5/2019,6/12/2019,1060173,38,340,7,GBP
1617004,1,6/5/2019,6/12/2019,208720,10,1801,3,CAD
1617005,1,6/5/2019,6/12/2019,2029441,51,1641,1,USD
1617007,1,6/5/2019,6/12/2019,1380698,0,1682,4,USD
1617008,1,6/5/2019,6/8/2019,1336484,0,100,2,USD
1617009,1,6/5/2019,6/7/2019,1637773,0,1486,1,USD
1617010,1,6/5/2019,6/7/2019,2022412,43,1705,1,USD
1617011,1,6/5/2019,6/7/2019,55039,0,1640,2,AUD
1617012,1,6/5/2019,6/8/2019,1092416,40,868,3,GBP
1617014,1,6/5/2019,6/8/2019,1899770,65,1069,6,USD
1617015,1,6/5/2019,6/8/2019,158191,0,1454,2,AUD
1617016,1,6/5/2019,6/10/2019,1919557,61,1625,1,USD
1617017,1,6/5/2019,6/10/2019,693900,18,181,2,EUR
